-97.47338, 18.403076, 244.80724
-65.91059, 21.880257, 237.70647
-67.53215, 12.862907, 218.39601
-34.631554, 11.210213, 238.6916
-33.204468, 21.700546, 239.78346
-19.995064, 2.559433, 241.6842
-28.979553, -10.421196, 238.55937
-31.197044, -4.0968094, 224.4474
-20.066322, 15.183876, 220.53975
-31.418068, 19.147087, 198.05609
-39.92984, 28.101288, 172.47725
-41.32274, 22.54087, 157.2184
-59.391693, 7.0056686, 147.5318
-79.73744, 17.675743, 139.7265
-87.19902, -2.7876053, 141.48235
-104.63821, -11.817596, 120.50058
-118.72092, -9.101822, 106.3539
-117.72944, -40.259434, 107.84984
-110.83777, -42.086433, 124.74471
-101.29139, -44.3169, 123.65003
-105.99089, -31.019165, 131.85228
-118.18327, -39.241028, 130.88568
-119.494545, -76.2639, 115.56677
-101.071266, -77.130066, 140.2999
-93.08432, -92.727295, 129.76988
-78.744995, -97.502945, 135.01791
-70.27936, -88.95098, 135.76938
-66.547195, -63.445507, 123.1706
-56.07675, -67.18129, 121.6539
-46.39721, -64.86058, 141.61328
-61.132774, -62.25704, 144.24615
-55.71955, -68.99817, 163.01424
-41.076363, -66.38095, 156.89513
-20.567375, -65.521164, 158.85214
1.6958542, -69.10069, 161.8385
-6.567848, -54.885517, 174.04227
6.0229034, -59.22792, 188.76775
16.933655, -74.3372, 185.76447
24.975143, -77.118256, 160.21245
28.989182, -67.86643, 158.78792
35.370636, -54.138386, 166.00145
19.486664, -45.14637, 159.72781
16.045639, -45.81761, 160.33894
20.712082, -40.33661, 163.99635
30.777557, -16.169151, 152.71614
16.038101, -11.066673, 147.51503
12.649216, -13.666534, 180.28091
-19.151466, -9.195389, 164.11412
-38.406715, 10.907623, 132.56502
-45.423927, 22.100807, 125.6198
-44.045883, 37.210434, 129.41858
-27.51155, 50.84195, 108.48914
-41.400116, 57.367188, 93.38443
-73.128075, 57.14435, 93.92831
-91.56421, 65.57794, 92.53258
-91.69991, 55.25403, 106.80087
-86.25842, 67.93909, 121.12595
-94.38638, 80.921585, 115.77986
-100.87921, 96.42081, 108.09089
-97.1506, 97.36009, 125.97105
-105.03876, 62.575912, 136.23361
-101.560486, 60.72429, 138.99962
-97.1826, 58.197754, 160.01682
-101.235504, 68.60075, 161.93561
-110.21827, 78.252, 178.41959
-124.33615, 68.48137, 168.88486
-117.22405, 84.22107, 157.01457
-82.878525, 89.32286, 164.36255
-83.037476, 82.79956, 172.22119
-71.552216, 70.86186, 167.58716
-60.262337, 59.1019, 172.33507
-71.20323, 50.630707, 168.34523
-76.14869, 55.854294, 149.32544
-56.25309, 70.66312, 152.34358
-36.45819, 50.303696, 155.64392
-15.302971, 58.92772, 182.69113
-32.69729, 73.55516, 202.68211
-34.460175, 91.25766, 196.46542
-52.200806, 97.03265, 220.11348
-74.736404, 95.5387, 216.7733
-83.27164, 96.04773, 217.35689
-92.87193, 75.894135, 212.37819
-88.80387, 62.87953, 207.80997
-84.32229, 56.382538, 238.33041
-87.0679, 63.82431, 249.05072
-123.576416, 93.18649, 238.06738
-122.22623, 87.58363, 213.01727
